Channel,Energy (keV),CTS,Net CR,Error
7578,2095.2927,7,0.001805556,0.00074794
7579,2095.5692,0,-0.000555556,0.000277778
7580,2095.8457,1,0.000277778,0.000277778
7581,2096.1222,1,0.000277778,0.000277778
7582,2096.3987,6,0.001527778,0.000694444
7583,2096.6752,2,0.000555556,0.000392837
7584,2096.9517,5,0.00125,0.000636469
7585,2097.2282,2,0.000555556,0.000392837
7586,2097.5047,4,0.001111111,0.000555556
7587,2097.7812,0,-0.000277778,0.000196419
7588,2098.0577,1,0,0.000340207
7589,2098.3342,3,0.000833333,0.000481125
7590,2098.6107,3,0.000694444,0.000500771
7591,2098.8872,3,0.000694444,0.000500771
7592,2099.1637,1,0.000277778,0.000277778
7593,2099.4402,5,0.00125,0.000636469
7594,2099.7167,2,0.000416667,0.000416667
7595,2099.9932,7,0.001944444,0.000734931
7596,2100.2697,3,0.000694444,0.000500771
7597,2100.5462,3,0.000555556,0.000519675
7598,2100.8227,4,0.000833333,0.000589256
7599,2101.0992,0,-0.000138889,0.000138889
7600,2101.3757,1,0.000277778,0.000277778
7601,2101.6522,3,0.000833333,0.000481125
7602,2101.9287,2,0.000416667,0.000416667
7603,2102.2052,0,-0.000277778,0.000196419
7604,2102.4817,2,0,0.000481125
7605,2102.7582,3,0.000277778,0.000555556
7606,2103.0347,2,0.000416667,0.000416667
7607,2103.3112,5,0.000972222,0.000666088
7608,2103.5877,7,0.001666667,0.000760726
7609,2103.8642,5,0.001111111,0.000651447
7610,2104.1407,6,0.001527778,0.000694444
7611,2104.4172,5,0.001388889,0.00062113
7612,2104.6937,2,0.000138889,0.000460642
7613,2104.9702,1,0.000138889,0.000310565
7614,2105.2467,6,0.001388889,0.000708197
7615,2105.5232,1,-0.000416667,0.000416667
7616,2105.7997,2,0.000277778,0.000439205
7617,2106.0762,2,0.000416667,0.000416667
7618,2106.3527,5,0.001111111,0.000651447
7619,2106.6292,4,0.000833333,0.000589256
7620,2106.9057,8,0.002222222,0.000785674
7621,2107.1822,2,0.000555556,0.000392837
7622,2107.4587,2,0.000416667,0.000416667
7623,2107.7352,2,0.000277778,0.000439205
7624,2108.0117,4,0.000833333,0.000589256
7625,2108.2882,1,0.000277778,0.000277778
7626,2108.5647,1,0.000138889,0.000310565
7627,2108.8412,6,0.001388889,0.000708197
7628,2109.1177,2,0.000555556,0.000392837
7629,2109.3942,1,0.000277778,0.000277778
7630,2109.6707,5,0.001111111,0.000651447
7631,2109.9472,4,0.001111111,0.000555556
7632,2110.2237,4,0.000694444,0.000605403
7633,2110.5002,4,0.001111111,0.000555556
7634,2110.7767,4,0.000972222,0.000572654
7635,2111.0532,0,0,0
7636,2111.3297,1,0.000277778,0.000277778
7637,2111.6062,2,0.000277778,0.000439205
7638,2111.8827,1,0.000277778,0.000277778
7639,2112.1592,2,0.000416667,0.000416667
7640,2112.4357,3,0.000694444,0.000500771
7641,2112.7122,3,0.000694444,0.000500771
7642,2112.9887,2,0.000555556,0.000392837
7643,2113.2652,1,0.000138889,0.000310565
7644,2113.5417,1,0.000277778,0.000277778
7645,2113.8182,4,0.000972222,0.000572654
7646,2114.0947,3,0.000694444,0.000500771
7647,2114.3712,3,0.000416667,0.000537914
7648,2114.6477,5,0.001111111,0.000651447
7649,2114.9242,4,0.000972222,0.000572654
7650,2115.2007,4,0.000972222,0.000572654
7651,2115.4772,5,0.001388889,0.00062113
7652,2115.7537,1,0.000138889,0.000310565
7653,2116.0302,1,-0.000138889,0.000367465
7654,2116.3067,2,0.000277778,0.000439205
7655,2116.5832,1,0.000138889,0.000310565
7656,2116.8597,2,0.000416667,0.000416667
7657,2117.1362,6,0.001388889,0.000708197
7658,2117.4127,0,-0.000138889,0.000138889
7659,2117.6892,7,0.001527778,0.000773301
7660,2117.9657,3,0.000694444,0.000500771
7661,2118.2422,2,0,0.000481125
7662,2118.5187,2,0.000277778,0.000439205
7663,2118.7952,3,0.000555556,0.000519675
7664,2119.0717,2,0.000416667,0.000416667
7665,2119.3482,0,-0.000277778,0.000196419
7666,2119.6247,2,0.000277778,0.000439205
7667,2119.9012,3,0.000694444,0.000500771
7668,2120.1777,3,0.000555556,0.000519675
7669,2120.4542,3,0.000833333,0.000481125
7670,2120.7307,3,0.000555556,0.000519675
7671,2121.0072,3,0.000694444,0.000500771
7672,2121.2837,2,0.000416667,0.000416667
7673,2121.5602,3,0.000694444,0.000500771
7674,2121.8367,2,0.000555556,0.000392837
7675,2122.1132,2,0.000416667,0.000416667
7676,2122.3897,3,0.000555556,0.000519675
7677,2122.6662,3,0.000694444,0.000500771
7678,2122.9427,0,0,0
7679,2123.2192,2,0.000416667,0.000416667
7680,2123.4957,1,0.000138889,0.000310565
7681,2123.7722,2,0.000416667,0.000416667
7682,2124.0487,1,-0.000138889,0.000367465
7683,2124.3252,3,0.000833333,0.000481125
7684,2124.6017,2,0.000277778,0.000439205
7685,2124.8782,1,0,0.000340207
7686,2125.1547,2,0.000555556,0.000392837
7687,2125.4312,0,0,0
7688,2125.7077,2,0.000555556,0.000392837
7689,2125.9842,3,0.000416667,0.000537914
7690,2126.2607,4,0.000694444,0.000605403
7691,2126.5372,3,0.000833333,0.000481125
7692,2126.8137,5,0.001388889,0.00062113
7693,2127.0902,4,0.000972222,0.000572654
7694,2127.3667,4,0.000972222,0.000572654
7695,2127.6432,6,0.001527778,0.000694444
7696,2127.9197,2,0.000416667,0.000416667
7697,2128.1962,1,0.000138889,0.000310565
7698,2128.4727,4,0.000972222,0.000572654
7699,2128.7492,4,0.001111111,0.000555556
7700,2129.0257,2,0.000555556,0.000392837
7701,2129.3022,3,0.000694444,0.000500771
7702,2129.5787,4,0.000833333,0.000589256
7703,2129.8552,2,0.000555556,0.000392837
7704,2130.1317,1,0.000138889,0.000310565
7705,2130.4082,4,0.000972222,0.000572654
7706,2130.6847,6,0.001666667,0.000680414
7707,2130.9612,3,0.000694444,0.000500771
7708,2131.2377,3,0.000694444,0.000500771
7709,2131.5142,3,0.000138889,0.000572654
7710,2131.7907,1,0,0.000340207
7711,2132.0672,2,0.000416667,0.000416667
7712,2132.3437,1,0.000138889,0.000310565
7713,2132.6202,4,0.001111111,0.000555556
7714,2132.8967,7,0.001666667,0.000760726
7715,2133.1732,5,0.001111111,0.000651447
7716,2133.4497,1,0.000138889,0.000310565
7717,2133.7262,3,0.000694444,0.000500771
7718,2134.0027,2,0.000416667,0.000416667
7719,2134.2792,2,0.000416667,0.000416667
7720,2134.5557,1,0,0.000340207
7721,2134.8322,5,0.001388889,0.00062113
7722,2135.1087,3,0.000694444,0.000500771
7723,2135.3852,2,0.000555556,0.000392837
7724,2135.6617,1,0.000138889,0.000310565
7725,2135.9382,0,0,0
7726,2136.2147,1,0.000138889,0.000310565
7727,2136.4912,4,0.001111111,0.000555556
7728,2136.7677,2,0.000277778,0.000439205
7729,2137.0442,7,0.001944444,0.000734931
7730,2137.3207,4,0.000833333,0.000589256
7731,2137.5972,1,0.000138889,0.000310565
7732,2137.8737,3,0.000694444,0.000500771
7733,2138.1502,2,0.000416667,0.000416667
7734,2138.4267,5,0.00125,0.000636469
7735,2138.7032,3,0.000833333,0.000481125
7736,2138.9797,0,-0.000138889,0.000138889
7737,2139.2562,4,0.000972222,0.000572654
7738,2139.5327,3,0.000833333,0.000481125
7739,2139.8092,1,0.000138889,0.000310565
7740,2140.0857,7,0.001944444,0.000734931
7741,2140.3622,2,0.000555556,0.000392837
7742,2140.6387,6,0.001666667,0.000680414
7743,2140.9152,6,0.001666667,0.000680414
7744,2141.1917,4,0.000972222,0.000572654
7745,2141.4682,5,0.001388889,0.00062113
7746,2141.7447,3,0.000555556,0.000519675
7747,2142.0212,4,0.000833333,0.000589256
7748,2142.2977,2,0.000277778,0.000439205
7749,2142.5742,1,0,0.000340207
7750,2142.8507,3,0.000833333,0.000481125
7751,2143.1272,3,0.000694444,0.000500771
7752,2143.4037,4,0.001111111,0.000555556
7753,2143.6802,2,0.000555556,0.000392837
7754,2143.9567,3,0.000833333,0.000481125
7755,2144.2332,3,0.000694444,0.000500771
7756,2144.5097,4,0.001111111,0.000555556
7757,2144.7862,1,0.000138889,0.000310565
7758,2145.0627,2,0.000555556,0.000392837
7759,2145.3392,2,0.000277778,0.000439205
7760,2145.6157,2,0.000416667,0.000416667
7761,2145.8922,3,0.000833333,0.000481125
7762,2146.1687,1,0,0.000340207
